squirrel_id,grid,locx,locy,year,sex,survived,survived2,survived3,all_litters_fit,mast,social_survival,social_survival2,social_survival3,social_repro,age,std_soc_repro,std_soc_surv,std_soc_surv2,std_soc_surv3
1579,SU,20.5,4,1991,F,1,0,0.5,2,n,2.084980237,-1.053359684,0.515810277,1.933794466,1,-1.02305507,-1.622004354,-0.027988094,-1.542027357
1620,SU,5,11.5,1991,F,1,0,0.5,0,n,5.173913043,-1.735177866,1.719367589,4.409090909,2,2.024382137,1.130821763,-1.665871236,0.484422706
1641,SU,20,11,1991,F,1,0,0.5,0,n,1.546442688,-0.901185771,0.322628458,1.874505929,1,-1.096047578,-2.101943648,0.337568433,-1.867290894
1688,SU,17.5,6,1991,F,1,0,0.5,0,n,3.52173913,-1.854743083,0.833498024,3.539525692,1,0.953825354,-0.341579155,-1.953094222,-1.007131056
1689,SU,1,10,1991,F,1,0,0.5,1,n,4.409090909,-0.758893281,1.825098814,3.382411067,5,0.760395208,0.449219903,0.679387524,0.662444181
1693,SU,11.5,12,1991,F,1,0,0.5,1,n,3.395256917,-1.43972332,0.977766798,2.764822134,5,5.66E-05,-0.454298842,-0.956121874,-0.764223249
1935,SU,1.5,6.5,1991,F,1,0,0.5,2,n,4.422924901,-0.81027668,1.806324111,2.480237154,5,-0.350307455,0.461548618,0.555952852,0.630832891
1937,SU,13,7,1991,F,1,0,0.5,0,n,3.961462451,-1.621541502,1.169960474,2.949604743,3,0.2275499,0.050297884,-1.392890712,-0.440623464
2098,SU,10,8,1991,F,1,0,0.5,0,n,4.657114625,-1.480237154,1.588438735,2.873517787,2,0.133876181,0.670256165,-1.053445366,0.263975552
2119,SU,2,12,1991,F,1,0,0.5,1,n,5.70256917,-0.855731225,2.423418972,4.346837945,3,1.947740004,1.601954831,0.446760643,1.66984608
2227,SU,-2,18.5,1991,F,1,0,0.5,0,n,1.763833992,-0.226284585,0.768774704,1.219367589,2,-1.90261479,-1.908206686,1.958835369,-1.116106819
2295,SU,7,11,1991,F,1,0,0.5,0,n,4.501976285,-1.507905138,1.497035573,3.307312253,4,0.667938031,0.531998423,-1.119910189,0.110078482
2388,SU,16,6,1991,F,1,0,0.5,0,n,3.861660079,-2.146245059,0.85770751,3.252964427,1,0.601028232,-0.038644995,-2.653348608,-0.966369129
2409,SU,13,2,1991,F,1,0,0.5,0,n,3.058300395,-1.265810277,0.896245059,2.900197628,1,0.16672281,-0.754591134,-0.538342986,-0.901482797
2475,SU,10,7,1991,F,1,0,0.5,0,n,4.600790514,-1.396245059,1.602272727,2.754940711,1,-0.012108835,0.620060679,-0.851677152,0.287268081
1288,KL,13,2,1992,M,0,-1,-0.5,,n,2.02173913,-2.84486166,-0.411561265,2.583003953,5,1.952489187,-0.555238225,-0.557967469,-0.773465267
1319,KL,1,10.5,1992,F,0,-1,-0.5,0,n,3.279644269,-2.361660079,0.458992095,0.760869565,6,-0.593344021,0.847735693,-0.023244739,0.570488385
1320,KL,12,2,1992,F,0,-1,-0.5,2,n,2.299407115,-3.013833992,-0.357213439,0.770750988,2,-0.579537984,-0.245547988,-0.744956399,-0.689563507
1321,KL,5,9.5,1992,F,0,-1,-0.5,0,n,3.121541502,-3.108695652,0.006422925,0.758893281,6,-0.596105228,0.671399616,-0.849932641,-0.128184456
1464,KL,9.1,2.6,1992,M,0,-1,-0.5,,n,2.330039526,-3.232213439,-0.451086957,1.925889328,5,1.034387732,-0.211382873,-0.986620455,-0.83448473
1465,KL,7.1,10.5,1992,M,0,-1,-0.5,,n,2.104743083,-2.92687747,-0.411067194,0.562252964,4,-0.870845363,-0.462661784,-0.648728178,-0.772702524
1574,KL,9.2,4.9,1992,F,0,-1,-0.5,0,n,2.396245059,-2.908102767,-0.255928854,1.249011858,4,0.088674203,-0.137542141,-0.62795163,-0.533201135
1575,KL,7.5,1.5,1992,M,0,-1,-0.5,,n,2.211462451,-2.872529644,-0.330533597,1.58201581,3,0.553937647,-0.343634931,-0.58858554,-0.64837537
1585,KL,4,7,1992,M,0,-1,-0.5,,n,3.482213439,-2.882411067,0.299901186,1.217391304,1,0.044494885,1.073666293,-0.599520565,0.32488505
1944,KL,0,5.5,1992,F,1,0,0.5,0,n,4.000988142,-2.734189723,0.633399209,1.603754941,4,0.584310928,1.652269048,-0.435495188,0.839736762
2755,KL,0.2,12.5,1992,M,1,0,0.5,,n,2.56916996,-2.065217391,0.251976285,0.477272727,4,-0.989577281,0.055325444,0.304806015,0.250898953
3618,KL,1.5,7,1992,F,1,0,0.5,1,n,3.402173913,-3.200592885,0.100790514,0.77173913,1,-0.57815738,0.984396153,-0.951628375,0.01749951
4108,KL,2.5,0,1992,F,1,0,0.5,1,n,2.317193676,-1.68083004,0.318181818,1.289525692,1,0.145278954,-0.225710179,0.730178494,0.353106552
1397,KL,1,5.5,1992,F,0,-1,-0.5,0,n,5.084980237,-2.017786561,1.533596838,1.749011858,6,0.787259671,2.86127328,0.357294136,2.229455011
1421,KL,6,3,1992,F,0,-1,-0.5,0,n,2.546442688,-2.821146245,-0.137351779,1.366600791,2,0.252966042,0.029977133,-0.531723409,-0.350142749
1438,KL,8,14,1992,F,0,-1,-0.5,0,n,1.266798419,-1.818181818,-0.2756917,0.28458498,1,-1.258795001,-1.397242995,0.578181644,-0.563710866
1488,KL,9,11.5,1992,F,0,-1,-0.5,0,n,1.425889328,-2.408102767,-0.491106719,0.428853755,1,-1.057226861,-1.219804817,-0.074639357,-0.896266935
1580,KL,15,3,1992,F,0,-1,-0.5,0,n,1.191699605,-1.866600791,-0.337450593,1.101778656,1,-0.117035747,-1.481002632,0.524600021,-0.659053776
1591,KL,-5,0,1992,F,0,-1,-0.5,2,n,2.756916996,-0.516798419,1.120059289,1.154150198,1,-0.043863752,0.264724537,2.018324457,1.591038889
1612,KL,2.5,10.5,1992,F,0,-1,-0.5,0,n,3.01284585,-2.811264822,0.100790514,0.738142292,1,-0.625097906,0.550168562,-0.520788384,0.01749951
1660,KL,-3,0,1992,F,1,0,0.5,0,n,2.986166008,-1.339920949,0.82312253,2.690711462,1,2.102974989,0.520411849,1.107436862,1.13263018
1680,KL,8,6,1992,F,1,0,0.5,0,n,1.858695652,-3.599802372,-0.87055336,1.031620553,1,-0.215058609,-0.737084805,-1.393403391,-1.482053771
1740,KL,-4,1.5,1992,F,1,0,0.5,1,n,2.729249012,-1.386363636,0.671442688,1.972332016,4,1.099276105,0.233865723,1.056042244,0.898467994
1890,KL,-2,1,1992,F,1,0,0.5,0,n,3.477272727,-1.360671937,1.058300395,2.481225296,6,1.810287007,1.06815579,1.084473309,1.495695979
1891,KL,-2.5,11,1992,F,1,0,0.5,0,n,2.325098814,-1.422924901,0.451086957,0.548418972,1,-0.890173815,-0.216893376,1.015582651,0.558284493
1956,KL,5.5,8.5,1992,F,1,0,0.5,0,n,2.22826087,-4.098814229,-0.93527668,0.850790514,1,-0.467709085,-0.324899223,-1.945622161,-1.58197314
2367,KL,2,16,1992,F,1,0,0.5,0,n,1.786561265,-1.245059289,0.270750988,0.21541502,1,-1.355437259,-0.81753814,1.212413103,0.279883197
2427,KL,13,2,1992,F,1,0,0.5,0,n,1.02173913,-3.84486166,-1.411561265,2.583003953,1,1.952489187,-1.670563916,-1.664592015,-2.317257659
2452,KL,0,1,1992,F,1,0,0.5,1,n,3.177865613,-1.520750988,0.828557312,1.51284585,1,0.457295389,0.734219343,0.907325901,1.141020356
2453,KL,2,4.5,1992,F,1,0,0.5,0,n,3.381422925,-2.955533597,0.212944664,1.609683794,1,0.59259455,0.961252043,-0.680439751,0.190642234
2493,KL,-4,14,1992,F,1,0,0.5,0,n,1.578063241,-0.77173913,0.403162055,0.283596838,2,-1.260175604,-1.050081342,1.736200808,0.484298395
2526,KL,10,1,1992,F,1,0,0.5,1,n,1.388339921,-3.383399209,-0.997529644,1.449604743,1,0.368936752,-1.261684636,-1.15392634,-1.678078793
2544,KL,-1,6,1992,F,1,0,0.5,0,n,3.653162055,-2.10770751,0.772727273,1.409090909,1,0.312332001,1.264329677,0.257785407,1.054830366
3525,KL,2,14,1992,F,1,0,0.5,0,n,2.371541502,-1.814229249,0.278656126,0.346837945,1,-1.171816968,-0.165094653,0.582555654,0.292087089
1251,SU,2,1.5,1992,M,0,-1,-0.5,,n,3.391304348,-7.254940711,-1.931818182,1.329051383,6,0.180634028,-1.094967022,-0.239255816,-1.072672542
1252,SU,2.3,3,1992,M,0,-1,-0.5,,n,4.102766798,-9.079051383,-2.488142292,1.650197628,3,0.721108103,-0.584723436,-1.316176485,-1.690419339
1253,SU,3.4,4,1992,M,0,-1,-0.5,,n,5.078063241,-9.503952569,-2.212944664,2.385375494,6,1.958377986,0.11473548,-1.567030162,-1.384837664
1254,SU,4.3,16.4,1992,F,0,-1,-0.5,0,n,4.631422925,-5.324110672,-0.346343874,0.318181818,2,-1.520612061,-0.205584104,0.900669962,0.687850969
1255,SU,6.5,1.2,1992,M,0,-1,-0.5,,n,3.950592885,-6.621541502,-1.335474308,1.106719368,2,-0.193540332,-0.69385887,0.134691177,-0.410487475
1258,SU,11.9,2.9,1992,M,0,-1,-0.5,,n,4.986166008,-7.166996047,-1.09041502,1.627470356,6,0.682859168,0.048829017,-0.187334939,-0.138371657
1259,SU,15.9,3,1992,F,0,-1,-0.5,0,n,5.231225296,-5.049407115,0.090909091,2.282608696,2,1.785426282,0.224579586,1.062849781,1.173380202
1260,SU,15,8.9,1992,M,0,-1,-0.5,,n,6.593873518,-6.814229249,-0.110177866,1.75,4,0.889070816,1.201837788,0.020931951,0.950091617
1261,SU,19.7,11.1,1992,M,0,-1,-0.5,,n,3.136363636,-4.100790514,-0.482213439,0.83201581,2,-0.655853541,-1.277804307,1.622895199,0.536980304
1263,SU,1.1,7.1,1992,F,0,-1,-0.5,0,n,4.900197628,-8.736166008,-1.91798419,1.261857708,1,0.067550221,-0.012825416,-1.113743401,-1.057311165
1266,SU,4,14.8,1992,F,0,-1,-0.5,0,n,5.511857708,-5.912055336,-0.200098814,0.404150198,6,-1.375931309,0.425842334,0.553558479,0.850242667
1267,SU,12.6,13.9,1992,M,0,-1,-0.5,,n,5.688735178,-5.111660079,0.288537549,0.946640316,3,-0.462945871,0.552694559,1.026096801,1.392828442
1269,SU,2.2,7.6,1992,M,0,-1,-0.5,,n,5.643280632,-9.2243083,-1.790513834,1.37055336,1,0.250479908,0.520095663,-1.401933439,-0.915767049
1270,SU,18,3,1992,F,0,-1,-0.5,0,n,4.5256917,-4.520750988,0.002470356,2.264822134,1,1.755492333,-0.281411971,1.374958426,1.075177114
1271,SU,12,1,1992,F,0,-1,-0.5,0,n,3.931818182,-6.398221344,-1.233201581,1.402173913,5,0.303695817,-0.707323631,0.266535202,-0.296923011
1279,SU,1.2,19,1992,M,0,-1,-0.5,,n,3.339920949,-3.550395257,-0.105237154,0.144268775,5,-1.81329956,-1.131817948,1.947838218,0.955577823
1287,SU,7,2.8,1992,F,0,-1,-0.5,0,n,5.185770751,-7.731225296,-1.272727273,1.279644269,3,0.09748417,0.19198069,-0.520445286,-0.340812659
1295,SU,2.6,10.7,1992,F,0,-1,-0.5,0,n,5.699604743,-7.350790514,-0.825592885,0.732213439,6,-0.823816253,0.560489947,-0.295843739,0.155688986
1304,SU,0.5,3,1992,F,0,-1,-0.5,0,n,3.423913043,-8.788537549,-2.682312253,1.526679842,4,0.513233459,-1.071580858,-1.144662575,-1.906027235
1328,SU,2.3,9.5,1992,F,0,-1,-0.5,0,n,5.740118577,-8.110671937,-1.18527668,0.90513834,1,-0.532791751,0.589545484,-0.744463454,-0.243706812
1352,SU,4,8.8,1992,F,0,-1,-0.5,0,n,6.350790514,-8.685770751,-1.167490119,1.104743083,1,-0.196866326,1.027504562,-1.083990989,-0.223956471
1355,SU,3.5,5.2,1992,F,0,-1,-0.5,2,n,5.727272727,-9.733201581,-2.002964427,0.571146245,6,-1.09488479,0.580332753,-1.702374471,-1.151673908
1417,SU,3.9,18.1,1992,F,0,-1,-0.5,0,n,3.621541502,-4.256916996,-0.317687747,0.234189723,2,-1.661966819,-0.929846528,1.530721058,0.719670964
1466,SU,19.7,8.5,1992,F,0,-1,-0.5,0,n,4.376482213,-5.147233202,-0.385375494,1.169960474,2,-0.087108514,-0.388421389,1.005095098,0.644509942
1472,SU,15,11,1992,F,0,-1,-0.5,0,n,5.325098814,-7.460474308,-1.067687747,1.245059289,4,0.03927927,0.291903392,-0.36059899,-0.113135109
1501,SU,19.3,1.1,1992,F,0,-1,-0.5,2,n,2.638339921,-3.210474308,-0.286067194,0.741106719,2,-0.808849279,-1.634974817,2.14852116,0.754782682
1516,SU,6,9.6,1992,F,0,-1,-0.5,0,n,6.908102767,-7.558300395,-0.325098814,1.015810277,6,-0.34653607,1.427195372,-0.418353674,0.711441655
1517,SU,7.5,16,1992,F,0,-1,-0.5,0,n,4.779644269,-4.352766798,0.213438735,0.462450593,5,-1.277814476,-0.099283357,1.474133135,1.309438111
1518,SU,14,11,1992,M,0,-1,-0.5,,n,5.902173913,-7.828063241,-0.962944664,1.260869565,1,0.065887224,0.705767634,-0.57761659,0.003172458
1547,SU,12.5,12,1992,M,0,-1,-0.5,,n,7.0256917,-6.774703557,0.125494071,1.091897233,5,-0.218485289,1.511527298,0.044267177,1.211783644
1548,SU,9.3,3.8,1992,M,0,-1,-0.5,,n,6.092885375,-7.546442688,-0.726778656,1.359683794,2,0.23218694,0.842541262,-0.411353106,0.265413106
1555,SU,17,4,1992,M,1,0,0.5,,n,4.644268775,-5.992094862,-0.673913043,2.187747036,1,1.625778555,-0.196371373,0.506304647,0.32411551
1556,SU,17.1,10.8,1992,M,0,-1,-0.5,,n,4.626482213,-6.056324111,-0.714920949,1.099802372,2,-0.205181312,-0.209127463,0.468384905,0.27858
1562,SU,11.7,5,1992,M,0,-1,-0.5,,n,6.216403162,-7.424901186,-0.604249012,1.9743083,5,1.26657117,0.931125218,-0.339597287,0.401471015
1579,SU,20.6,4.2,1992,F,0,-1,-0.5,0,n,4.128458498,-3.554347826,0.287055336,1.556324111,2,0.563123373,-0.566297973,1.945504696,1.39118258
1617,SU,3.7,6.4,1992,F,0,-1,-0.5,0,n,6.182806324,-9.549407115,-1.683300395,2.316205534,1,1.841968185,0.907030382,-1.593865671,-0.796716379
1620,SU,5.2,11.6,1992,F,0,-1,-0.5,0,n,6.313241107,-6.826086957,-0.256422925,0.743083004,3,-0.805523285,1.00057504,0.013931383,0.787699919
1621,SU,2.5,15,1992,M,0,-1,-0.5,,n,4.780632411,-5.337944664,-0.278656126,0.356719368,1,-1.455755172,-0.098574686,0.892502633,0.763011991
1622,SU,0.7,6,1992,M,0,-1,-0.5,,n,4.421936759,-8.782608696,-2.180335968,1.387351779,4,0.27875086,-0.355822494,-1.141162292,-1.348628704
1628,SU,12,10.5,1992,M,0,-1,-0.5,,n,7.637351779,-6.910079051,0.363636364,1.280632411,3,0.099147167,1.950195048,-0.035655971,1.476218774
1636,SU,5.1,3.4,1992,M,0,-1,-0.5,,n,5.130434783,-8.455533597,-1.662549407,1.675889328,6,0.764346029,0.152295078,-0.948063298,-0.773674314
1637,SU,11,1,1992,F,0,-1,-0.5,0,n,4.133399209,-6.977272727,-1.421936759,1.240118577,1,0.030964284,-0.562754615,-0.075325855,-0.506496081
1638,SU,20.5,7.5,1992,M,0,-1,-0.5,,n,4.17687747,-4.416996047,-0.120059289,1.195652174,2,-0.043870588,-0.531573062,1.436213393,0.939119205
1641,SU,18,8.1,1992,F,1,0,0.5,0,n,5.031620553,-6.663043478,-0.815711462,1.571146245,2,0.588068331,0.081427913,0.11018919,0.166661398
1654,SU,4,7.7,1992,M,1,0,0.5,,n,5.396245059,-10.24802372,-2.425889328,1.446640316,4,0.378530689,0.342927751,-2.006315787,-1.621293143
1684,SU,11,15,1992,M,1,0,0.5,,n,4.756916996,-4.981225296,-0.11215415,0.725296443,3,-0.835457233,-0.115582805,1.103103046,0.947897134
1688,SU,17.8,5.9,1992,F,1,0,0.5,1,n,5.26284585,-5.653162055,-0.195158103,1.257905138,2,0.060898233,0.247257078,0.706404208,0.855728873
1689,SU,1.1,10,1992,F,1,0,0.5,0,n,4.482213439,-7.611660079,-1.56472332,0.729249012,6,-0.828805245,-0.312593523,-0.449856229,-0.665047435
1693,SU,11.3,11.8,1992,F,1,0,0.5,0,n,6.198616601,-7.291501976,-0.546442688,1.042490119,6,-0.301635147,0.918369129,-0.2608409,0.465659625
1693,SU,11.3,11.8,1992,F,1,0,0.5,0,n,6.198616601,-7.291501976,-0.546442688,1.042490119,6,-0.301635147,0.918369129,-0.2608409,0.465659625
1727,SU,10.4,12.1,1992,F,1,0,0.5,0,n,7.556324111,-6.538537549,0.508893281,0.913043478,1,-0.519487774,1.892083972,0.183695151,1.63751323
1748,SU,0.5,1.5,1992,M,1,0,0.5,,n,2.111660079,-8.017786561,-2.953063241,1.539525692,1,0.534852422,-2.012696806,-0.689625673,-2.206671325
1906,SU,12.5,8.5,1992,M,1,0,0.5,,n,6.981225296,-7.37055336,-0.194664032,2.283596838,5,1.787089279,1.479637074,-0.307511351,0.856277494
1910,SU,13.9,7.5,1992,M,1,0,0.5,,n,6.809288538,-7.12055336,-0.155632411,2.882411067,1,2.794865554,1.356328207,-0.159916048,0.899618521
1911,SU,17,8.9,1992,F,1,0,0.5,0,n,5.103754941,-7.299407115,-1.097826087,1.486166008,1,0.445050575,0.133160943,-0.265507945,-0.146600966
1920,SU,5.5,5.6,1992,M,1,0,0.5,,n,5.703557312,-9.570158103,-1.933300395,1.873517787,6,1.09694546,0.563324633,-1.606116665,-1.074318403
1935,SU,1.5,6.6,1992,F,1,0,0.5,0,n,4.027667984,-10.37351779,-3.172924901,1.506916996,6,0.479973516,-0.638582481,-2.080405128,-2.450807493
1937,SU,13,7,1992,F,1,0,0.5,2,n,6.984189723,-7.162055336,-0.088932806,0.891304348,4,-0.556073712,1.481763088,-0.184418036,0.973682303
1941,SU,7.2,5.5,1992,M,1,0,0.5,,n,5.943675889,-8.523715415,-1.290019763,1.402173913,2,0.303695817,0.735531844,-0.988316563,-0.36001438
2077,SU,8.5,12,1992,M,1,0,0.5,,n,7.092885375,-6.348814229,0.372035573,0.838932806,5,-0.644212561,1.55971697,0.295704234,1.485545324
2098,SU,10,8.1,1992,F,1,0,0.5,0,n,7.036561265,-7.249011858,-0.106225296,1.536561265,3,0.52986343,1.519322686,-0.235755532,0.954480581
2119,SU,2.8,12.9,1992,F,1,0,0.5,0,n,4.606719368,-6.688735178,-1.041007905,0.522727273,4,-1.17637165,-0.223300896,0.095021293,-0.083509597
2227,SU,0.5,18.5,1992,F,1,0,0.5,0,n,2.277667984,-4.51284585,-1.117588933,0.153162055,3,-1.798332586,-1.893639969,1.379625471,-0.16854579
2295,SU,7.2,11.2,1992,F,1,0,0.5,0,n,6.591897233,-7.211462451,-0.309782609,0.847826087,5,-0.629245586,1.200420444,-0.213587068,0.728448894
2388,SU,15.2,5.7,1992,F,1,0,0.5,0,n,5.718379447,-6.26284585,-0.272233202,2.220355731,2,1.680657461,0.573954708,0.34645835,0.770144059
2409,SU,15,1.7,1992,F,1,0,0.5,1,n,3.470355731,-5.593873518,-1.061758893,1.277667984,2,0.094158176,-1.03827329,0.741407046,-0.106551662
2475,SU,10,6.8,1992,F,1,0,0.5,0,n,6.779644269,-7.588932806,-0.404644269,1.668972332,2,0.752705049,1.335068057,-0.436438474,0.623113738
2477,SU,8.7,1.9,1992,F,1,0,0.5,0,n,4.462450593,-8.018774704,-1.778162055,1.175889328,1,-0.077130531,-0.326766956,-0.690209054,-0.902051534
2487,SU,6,14,1992,M,1,0,0.5,,n,5.318181818,-6.326086957,-0.503952569,0.533596838,1,-1.158078681,0.286942691,0.309121989,0.512840997
2533,SU,6.9,8.1,1992,F,1,0,0.5,0,n,6.348814229,-8.498023715,-1.074604743,1.220355731,1,-0.002295659,1.026087219,-0.973148666,-0.120815798
2576,SU,8.6,14,1992,M,1,0,0.5,,n,5.894268775,-5.602766798,0.145750988,0.640316206,4,-0.978474989,0.700098261,0.736156621,1.234277088
2697,SU,15.2,15.9,1992,F,1,0,0.5,1,n,2.751976285,-3.540513834,-0.394268775,0.359683794,2,-1.450766181,-1.553477578,1.953672025,0.634634771
3160,SU,2.3,17.8,1992,F,1,0,0.5,0,n,2.9743083,-5.282608696,-1.154150198,0.204545455,1,-1.711856734,-1.394026457,0.925171949,-0.209143715
3168,SU,9.3,2.3,1992,F,1,0,0.5,0,n,4.651185771,-8.314229249,-1.831521739,1.227272727,1,0.009345321,-0.191410671,-0.864639866,-0.961302559
3489,SU,20,5,1992,M,1,0,0.5,,n,4.055335968,-5.071146245,-0.507905138,1.617588933,1,0.666229197,-0.618739675,1.050015407,0.508452032
1275,SU,0.5,3,1992,F,0,-1,-0.5,0,n,3.423913043,-8.788537549,-2.682312253,1.526679842,1,0.513233459,-1.071580858,-1.144662575,-1.906027235
1278,SU,-0.5,4,1992,F,0,-1,-0.5,0,n,2.985177866,-8.557312253,-2.786067194,1.377470356,5,0.262120888,-1.386231069,-1.008151505,-2.021237562
1284,SU,10,1,1992,F,0,-1,-0.5,0,n,4.572134387,-6.804347826,-1.116106719,1.166996047,3,-0.092097505,-0.248104403,0.026765758,-0.166899928
1294,SU,15,11,1992,F,0,-1,-0.5,0,n,5.325098814,-7.460474308,-1.067687747,1.245059289,1,0.03927927,0.291903392,-0.36059899,-0.113135109
1299,SU,1,19,1992,F,0,-1,-0.5,0,n,3.272727273,-3.486166008,-0.106719368,0.143280632,5,-1.814962557,-1.18000762,1.98575796,0.953931961
1307,SU,6,7,1992,F,0,-1,-0.5,0,n,7.225296443,-8.159090909,-0.466897233,1.438735178,3,0.365226712,1.65467897,-0.773049105,0.553987542
1353,SU,18,9,1992,F,0,-1,-0.5,0,n,5.752964427,-5.860671937,-0.053853755,1.347826087,1,0.212230974,0.598758216,0.583894273,1.012634365
1361,SU,-2,1,1992,F,0,-1,-0.5,2,n,1.764822134,-5.246047431,-1.740612648,0.330039526,2,-1.500656095,-2.261440554,0.946757033,-0.860356369
1503,SU,-1,4.5,1992,F,0,-1,-0.5,0,n,2.802371542,-7.791501976,-2.494565217,1.223320158,2,0.002693332,-1.517335324,-0.556031506,-1.697551407
1519,SU,-3,6,1992,F,0,-1,-0.5,0,n,2.063241107,-4.948616601,-1.442687747,0.806324111,6,-0.699091467,-2.047421716,1.122354607,-0.529538146
1564,SU,11.5,5,1992,F,0,-1,-0.5,0,n,6.191699605,-7.466403162,-0.637351779,1.90513834,1,1.150161369,0.913408427,-0.364099274,0.364713435
1618,SU,-2,2,1992,F,0,-1,-0.5,0,n,1.953557312,-5.966403162,-2.006422925,2.377470356,1,1.945074009,-2.126084269,0.521472544,-1.155514252
1660,SU,3.5,4,1992,F,1,0,0.5,0,n,4.113636364,-10.45948617,-3.172924901,2.399209486,1,1.981659946,-0.576928048,-2.131159244,-2.450807493
2411,SU,4,15,1992,F,1,0,0.5,0,n,4.438735178,-6.915019763,-1.238142292,0.386363636,1,-1.405865257,-0.343775076,-0.038572875,-0.302409217
2429,SU,20,6,1992,F,1,0,0.5,0,n,4.245059289,-5.144268775,-0.449604743,1.524703557,1,0.509907464,-0.482674719,1.006845239,0.573189263
2757,SU,0.5,11,1992,F,1,0,0.5,0,n,4.135375494,-6.183794466,-1.024209486,0.577075099,1,-1.084906807,-0.561337271,0.393128802,-0.064856496
1667,KL,7.3,1.5,1993,M,0,-1,-0.5,,y,7.916996047,-1.300395257,3.308300395,11.52272727,1,0.975645182,0.953540705,1.121019763,1.392415414
1680,KL,8.2,6.2,1993,F,0,-1,-0.5,3,y,7.346837945,-1.554347826,2.896245059,9.492094862,2,0.283271646,0.645799508,0.567394818,0.88931486
1680,KL,8.2,6.2,1993,F,0,-1,-0.5,3,y,7.346837945,-1.554347826,2.896245059,9.492094862,2,0.283271646,0.645799508,0.567394818,0.88931486
1772,KL,4.9,10.9,1993,M,0,-1,-0.5,,y,7.446640316,-1.333992095,3.056324111,8.349802372,2,-0.106209526,0.699667552,1.047777552,1.084763996
1883,KL,0,4.7,1993,M,0,-1,-0.5,,y,7.730237154,-2.126482213,2.80187747,12.62252964,2,1.350638733,0.85273813,-0.679876944,0.774096388
1888,KL,10.3,6.5,1993,F,0,-1,-0.5,4,y,6.690711462,-1.923913043,2.383399209,9.71541502,1,0.359415889,0.291657126,-0.238269498,0.263153739
1944,KL,0,6.9,1993,F,1,0,0.5,1,y,7.208498024,-2.377470356,2.415513834,10.40118577,5,0.593239361,0.571130934,-1.227039341,0.302364214
1945,KL,2.4,5.5,1993,M,1,0,0.5,,y,9.347826087,-2.198616601,3.574604743,15.54841897,3,2.348263083,1.725827106,-0.837132279,1.717560736
1956,KL,5.4,8.5,1993,F,1,0,0.5,2,y,7.966403162,-2.240118577,2.863142292,9.884387352,2,0.417029453,0.980208053,-0.92760795,0.848897909
2072,KL,1,5.5,1993,M,1,0,0.5,,y,8.265810277,-2.681818182,2.791996047,13.73517787,2,1.730012262,1.141812183,-1.890527601,0.762031626
2309,KL,15,1.2,1993,M,1,0,0.5,,y,3.220355731,-1.122529644,1.048913043,4.472332016,1,-1.428289213,-1.581457404,1.508772642,-1.3661923
2338,KL,3.6,16.9,1993,M,1,0,0.5,,y,3.153162055,-1.307312253,0.922924901,4.650197628,1,-1.367643355,-1.617724997,1.105940484,-1.520018009
2367,KL,2.1,15.5,1993,F,1,0,0.5,3,y,4.067193676,-1.288537549,1.389328063,3.818181818,2,-1.651331198,-1.124379058,1.146869955,-0.950561267
2386,KL,3.5,1.5,1993,F,1,0,0.5,1,y,6.908102767,-1.663043478,2.622529644,10.74901186,1,0.711835704,0.408993457,0.330434725,0.555120967
2387,KL,7.2,9.6,1993,M,1,0,0.5,,y,7.60770751,-2.07312253,2.76729249,10.3715415,2,0.583131718,0.786603106,-0.56355108,0.731869723
2427,KL,13.5,0.5,1993,F,1,0,0.5,1,y,4.127470356,-1.448616601,1.339426877,4.777667984,2,-1.324180491,-1.091844893,0.797892363,-1.011488312
2452,KL,0.1,1,1993,F,1,0,0.5,2,y,4.234189723,-1.650197628,1.291996047,6.640316206,2,-0.689083598,-1.034243421,0.3584391,-1.069399168
2452,KL,0.1,1,1993,F,1,0,0.5,2,y,4.234189723,-1.650197628,1.291996047,6.640316206,2,-0.689083598,-1.034243421,0.3584391,-1.069399168
2453,KL,2,4.5,1993,F,1,0,0.5,4,y,8.711462451,-2.321146245,3.195158103,10.50988142,2,0.630300718,1.382351663,-1.104250929,1.254273895
2507,KL,12.2,0.6,1993,M,1,0,0.5,,y,4.597826087,-1.575098814,1.511363636,7.214426877,1,-0.493332247,-0.837971739,0.522156982,-0.801561463
2513,KL,8.6,10.3,1993,F,1,0,0.5,1,y,7.307312253,-1.695652174,2.80583004,8.807312253,1,0.049785096,0.62446563,0.259346697,0.778922292
2526,KL,10,1,1993,F,1,0,0.5,4,y,5.444664032,-1.699604743,1.872529644,6.374505929,2,-0.779715462,-0.380893393,0.250729966,-0.36059443
2583,KL,4,3.5,1993,M,1,0,0.5,,y,8.258893281,-1.95256917,3.153162055,12.85375494,1,1.429478347,1.138078754,-0.300740795,1.202998659
2683,KL,2.6,10.5,1993,M,1,0,0.5,,y,7.004940711,-2.001976285,2.501482213,8.458498024,1,-0.069148169,0.46126146,-0.408449929,0.407327639
2755,KL,0.4,12,1993,M,1,0,0.5,,y,5.126482213,-1.919960474,1.60326087,6.767786561,5,-0.645620733,-0.552631115,-0.229652767,-0.689359181
2756,KL,10,5,1993,F,1,0,0.5,2,y,5.852766798,-2.816205534,1.518280632,11.66304348,1,1.023488025,-0.160621098,-2.183496443,-0.79311613
